Image_Path,Username,Follower_Count,Post_ID,Post_Likes,Post_Comments,Labels
./data/posts/rheakapoor_1775885_2998263235685301584_10407_87\2022-12-21_16-40-51_UTC_4.jpg,rheakapoor,1775885,2998263235685301584,10407,87,"['Nose', 'Skin', 'Lip', 'Hand', 'Hairstyle', 'Eyebrow', 'Eyelash', 'Mouth', 'Flash photography', 'Neck']"
./data/posts/rheakapoor_1775885_2998819886699930094_2711_18\2022-12-22_11-06-49_UTC_1.jpg,rheakapoor,1775885,2998819886699930094,2711,18,"['Brown', 'Food', 'Food craving', 'Ingredient', 'Brown hair', 'Junk food', 'Cuisine', 'Sweetness', 'Sitting', 'Comfort food']"
./data/posts/rheakapoor_1775885_2998819886699930094_2711_18\2022-12-22_11-06-49_UTC_2.jpg,rheakapoor,1775885,2998819886699930094,2711,18,"['Food', 'Ingredient', 'Plant', 'Cuisine', 'Natural foods', 'Dish', 'Tableware', 'Recipe', 'Legume family', 'Sweet lemon']"
./data/posts/rheakapoor_1775885_3002377243955961964_69912_167\2022-12-27_08-54-39_UTC_1.jpg,rheakapoor,1775885,3002377243955961964,69912,167,"['Christmas tree', 'Hairstyle', 'Christmas ornament', 'Smile', 'Plant', 'Branch', 'Human body', 'Sleeve', 'Standing', 'Holiday ornament']"
./data/posts/rheakapoor_1775885_3002377243955961964_69912_167\2022-12-27_08-54-39_UTC_2.jpg,rheakapoor,1775885,3002377243955961964,69912,167,"['Face', 'Table', 'Plant', 'Food', 'Candle', 'Cuisine', 'Hat', 'Houseplant', 'Gas', 'Cooking']"
./data/posts/rheakapoor_1775885_3002377243955961964_69912_167\2022-12-27_08-54-39_UTC_3.jpg,rheakapoor,1775885,3002377243955961964,69912,167,"['Candle', 'Wax', 'Orange', 'Smile', 'Flash photography', 'Happy', 'Fun', 'Thigh', 'Event', 'Candle holder']"
./data/posts/rheakapoor_1775885_3002377243955961964_69912_167\2022-12-27_08-54-39_UTC_4.jpg,rheakapoor,1775885,3002377243955961964,69912,167,"['Food', 'Table', 'Tableware', 'Decoration', 'Lighting', 'Interior design', 'Building', 'Dishware', 'Plate', 'Serveware']"
./data/posts/rheakapoor_1775885_3002377243955961964_69912_167\2022-12-27_08-54-39_UTC_5.jpg,rheakapoor,1775885,3002377243955961964,69912,167,"['Christmas tree', 'Plant', 'White', 'Decoration', 'Christmas ornament', 'Interior design', 'Table', 'Christmas decoration', 'Houseplant', 'Ornament']"
./data/posts/rheakapoor_1775885_3002377243955961964_69912_167\2022-12-27_08-54-39_UTC_6.jpg,rheakapoor,1775885,3002377243955961964,69912,167,"['Table', 'Plant', 'Property', 'Decoration', 'Wood', 'Interior design', 'Twig', 'Tree', 'Outdoor furniture', 'Chair']"
./data/posts/rheakapoor_1775885_3002377243955961964_69912_167\2022-12-27_08-54-39_UTC_7.jpg,rheakapoor,1775885,3002377243955961964,69912,167,"['Plant', 'Christmas tree', 'Property', 'Decoration', 'Candle', 'White', 'Light', 'Candle holder', 'Wax', 'Table']"
./data/posts/rheakapoor_1775885_3002377243955961964_69912_167\2022-12-27_08-54-39_UTC_8.jpg,rheakapoor,1775885,3002377243955961964,69912,167,"['Lighting', 'Table', 'Candle', 'Picture frame', ""Jack-o'-lantern"", 'Lantern', 'Fun', 'Art', 'Event', 'Smile']"
./data/posts/rheakapoor_1775885_3006112262732748126_15768_65\2023-01-01_12-35-28_UTC_1.jpg,rheakapoor,1775885,3006112262732748126,15768,65,"['Tableware', 'Table', 'Furniture', 'Decoration', 'Candle', 'Tablecloth', 'Dishware', 'Textile', 'Drinkware', 'Interior design']"
./data/posts/rheakapoor_1775885_3006112262732748126_15768_65\2023-01-01_12-35-28_UTC_10.jpg,rheakapoor,1775885,3006112262732748126,15768,65,"['Food', 'Tableware', 'Table', 'Lighting', 'Plate', 'Interior design', 'Dishware', 'Cuisine', 'Drinkware', 'Dish']"
./data/posts/rheakapoor_1775885_3006112262732748126_15768_65\2023-01-01_12-35-28_UTC_2.jpg,rheakapoor,1775885,3006112262732748126,15768,65,"['Clothing', 'Lip', 'Hand', 'Flash photography', 'Sleeve', 'Eyelash', 'Gesture', 'Finger', 'Thumb', 'Black hair']"
./data/posts/rheakapoor_1775885_3006112262732748126_15768_65\2023-01-01_12-35-28_UTC_3.jpg,rheakapoor,1775885,3006112262732748126,15768,65,"['Food', 'Tableware', 'Candle', 'Plate', 'Ingredient', 'Recipe', 'Table', 'Cuisine', 'Dishware', 'Dish']"
./data/posts/rheakapoor_1775885_3006112262732748126_15768_65\2023-01-01_12-35-28_UTC_4.jpg,rheakapoor,1775885,3006112262732748126,15768,65,"['Brown', 'Food', 'Tableware', 'Ingredient', 'Seasoning', 'Spice', 'Wood', 'Recipe', 'Dish', 'Serveware']"
./data/posts/rheakapoor_1775885_3006112262732748126_15768_65\2023-01-01_12-35-28_UTC_5.jpg,rheakapoor,1775885,3006112262732748126,15768,65,"['Dog', 'Dog breed', 'Tire', 'Wood', 'Carnivore', 'Floor', 'Flooring', 'Companion dog', 'Fawn', 'Door']"
./data/posts/rheakapoor_1775885_3006112262732748126_15768_65\2023-01-01_12-35-28_UTC_6.jpg,rheakapoor,1775885,3006112262732748126,15768,65,"['Food', 'Tableware', 'Table', 'Plate', 'Lighting', 'Cuisine', 'Dish', 'Cooking', 'Serveware', 'Drinkware']"
./data/posts/rheakapoor_1775885_3006112262732748126_15768_65\2023-01-01_12-35-28_UTC_7.jpg,rheakapoor,1775885,3006112262732748126,15768,65,"['Food', 'Tableware', 'Ingredient', 'Plate', 'Recipe', 'Tartan', 'Cuisine', 'Dish', 'Red meat', 'Cooking']"
./data/posts/rheakapoor_1775885_3006112262732748126_15768_65\2023-01-01_12-35-28_UTC_8.jpg,rheakapoor,1775885,3006112262732748126,15768,65,"['Food', 'Tableware', 'Tartan', 'Table', 'Beard', 'Cap', 'Cuisine', 'Ingredient', 'Dish', 'Plate']"
./data/posts/rheakapoor_1775885_3006112262732748126_15768_65\2023-01-01_12-35-28_UTC_9.jpg,rheakapoor,1775885,3006112262732748126,15768,65,"['Brown', 'Food', 'Cake decorating', 'Cake', 'Cuisine', 'Recipe', 'Rectangle', 'Dish', 'Ingredient', 'Baked goods']"
./data/posts/rheakapoor_1775885_3009597716597639499_4408_51\2023-01-06_08-00-27_UTC_1.jpg,rheakapoor,1775885,3009597716597639499,4408,51,"['Brown', 'Vertebrate', 'Dog', 'Wood', 'Dog breed', 'Carnivore', 'Comfort', 'Flowerpot', 'Mammal', 'Plant']"
./data/posts/rheakapoor_1775885_3009597716597639499_4408_51\2023-01-06_08-00-27_UTC_2.jpg,rheakapoor,1775885,3009597716597639499,4408,51,"['Brown', 'Wood', 'Dog', 'Carnivore', 'Flooring', 'Mammal', 'Comfort', 'Dog breed', 'Floor', 'Felidae']"
./data/posts/rheakapoor_1775885_3010436184425102787_7549_118\2023-01-07_11-46-20_UTC.jpg,rheakapoor,1775885,3010436184425102787,7549,118,"['Food', 'Tableware', 'Smile', 'Coffee cup', 'Cup', 'Drinkware', 'Orange', 'Plate', 'Coffee', 'Table']"
./data/posts/rheakapoor_1775885_3026306248260823416_36938_129\2023-01-29_09-17-19_UTC_1.jpg,rheakapoor,1775885,3026306248260823416,36938,129,"['Hair', 'Face', 'Skin', 'Shoe', 'Hairstyle', 'Arm', 'Dog', 'Couch', 'Leg', 'Comfort']"
./data/posts/rheakapoor_1775885_3026306248260823416_36938_129\2023-01-29_09-17-19_UTC_10.jpg,rheakapoor,1775885,3026306248260823416,36938,129,"['Dog', 'Vertebrate', 'Window', 'Building', 'Sky', 'Felidae', 'Carnivore', 'Mammal', 'Rough collie', 'Shetland sheepdog']"
./data/posts/rheakapoor_1775885_3026306248260823416_36938_129\2023-01-29_09-17-19_UTC_2.jpg,rheakapoor,1775885,3026306248260823416,36938,129,"['Tableware', 'Table', 'Drinkware', 'Dishware', 'Candle', 'Stemware', 'Plate', 'Tablecloth', 'Cup', 'Food']"
./data/posts/rheakapoor_1775885_3026306248260823416_36938_129\2023-01-29_09-17-19_UTC_3.jpg,rheakapoor,1775885,3026306248260823416,36938,129,"['Comfort', 'Wood', 'Lighting', 'Textile', 'Interior design', 'Lamp', 'Sunlight', 'Flooring', 'Floor', 'Building']"
./data/posts/rheakapoor_1775885_3026306248260823416_36938_129\2023-01-29_09-17-19_UTC_4.jpg,rheakapoor,1775885,3026306248260823416,36938,129,"['Food', 'Tableware', 'Plate', 'Ingredient', 'Fork', 'Recipe', 'Dishware', 'Cuisine', 'Dish', 'Fast food']"
./data/posts/rheakapoor_1775885_3026306248260823416_36938_129\2023-01-29_09-17-19_UTC_5.jpg,rheakapoor,1775885,3026306248260823416,36938,129,"['Sky', 'Atmosphere', 'Window', 'Building', 'Cloud', 'Afterglow', 'Shade', 'Dusk', 'Sunset', 'Interior design']"
./data/posts/rheakapoor_1775885_3026306248260823416_36938_129\2023-01-29_09-17-19_UTC_6.jpg,rheakapoor,1775885,3026306248260823416,36938,129,"['Window', 'Cat', 'Wood', 'Carnivore', 'Interior design', 'Felidae', 'Whiskers', 'Small to medium-sized cats', 'Shade', 'Tints and shades']"
./data/posts/rheakapoor_1775885_3026306248260823416_36938_129\2023-01-29_09-17-19_UTC_7.jpg,rheakapoor,1775885,3026306248260823416,36938,129,"['Tableware', 'Plant', 'Table', 'Houseplant', 'Candle', 'Lighting', 'Interior design', 'Candle holder', 'Audio equipment', 'Flower']"
./data/posts/rheakapoor_1775885_3026306248260823416_36938_129\2023-01-29_09-17-19_UTC_8.jpg,rheakapoor,1775885,3026306248260823416,36938,129,"['Glasses', 'Dog', 'Table', 'Carnivore', 'Dog breed', 'Comfort', 'Sunglasses', 'Companion dog', 'Happy', 'Fawn']"
./data/posts/rheakapoor_1775885_3026306248260823416_36938_129\2023-01-29_09-17-19_UTC_9.jpg,rheakapoor,1775885,3026306248260823416,36938,129,"['Flower', 'Plant', 'Cabinetry', 'Purple', 'Petal', 'Yellow', 'Tableware', 'Happy', 'Flower Arranging', 'Drawer']"
./data/posts/rheakapoor_1775885_3027856470568897102_9299_133\2023-01-31_12-37-20_UTC_1.jpg,rheakapoor,1775885,3027856470568897102,9299,133,"['Face', 'Skin', 'Hand', 'Arm', 'Shoulder', 'Dress', 'Comfort', 'Human body', 'Neck', 'Flash photography']"
./data/posts/rheakapoor_1775885_3027856470568897102_9299_133\2023-01-31_12-37-20_UTC_2.jpg,rheakapoor,1775885,3027856470568897102,9299,133,"['Hair', 'Hairstyle', 'Arm', 'Shoulder', 'Leg', 'Couch', 'Comfort', 'Dress', 'Flash photography', 'Fashion']"
./data/posts/rheakapoor_1775885_3030023736559467689_78671_149\2023-02-03_12-23-18_UTC.jpg,rheakapoor,1775885,3030023736559467689,78671,149,"['Plant', 'Happy', 'Gesture', 'People in nature', 'Fun', 'Vintage clothing', 'Art', 'Child', 'Event', 'Sitting']"
./data/posts/rheakapoor_1775885_3034950332592583962_77825_189\2023-02-10_07-31-34_UTC_1.jpg,rheakapoor,1775885,3034950332592583962,77825,189,"['Hair', 'Joint', 'Shoulder', 'One-piece garment', 'Facial expression', 'Dress', 'Leg', 'Fashion', 'Neck', 'Sleeve']"
./data/posts/rheakapoor_1775885_3034950332592583962_77825_189\2023-02-10_07-31-34_UTC_2.jpg,rheakapoor,1775885,3034950332592583962,77825,189,"['Hairstyle', 'Flash photography', 'Fashion', 'Smile', 'Sleeve', 'Standing', 'Black-and-white', 'Gesture', 'Style', 'Waist']"
./data/posts/rheakapoor_1775885_3040012201648802542_34487_102\2023-02-17_07-08-36_UTC_1.jpg,rheakapoor,1775885,3040012201648802542,34487,102,"['Hairstyle', 'Facial expression', 'Stemware', 'Drinkware', 'Tableware', 'Gesture', 'Flash photography', 'Alcoholic beverage', 'Fun', 'Drinking']"
./data/posts/rheakapoor_1775885_3040012201648802542_34487_102\2023-02-17_07-08-36_UTC_2.jpg,rheakapoor,1775885,3040012201648802542,34487,102,"['Brown', 'Product', 'Black', 'Fashion', 'Drinkware', 'Font', 'Eyewear', 'Art', 'Hat', 'Beard']"
./data/posts/rheakapoor_1775885_3040012201648802542_34487_102\2023-02-17_07-08-36_UTC_3.jpg,rheakapoor,1775885,3040012201648802542,34487,102,"['Brown', 'Sleeve', 'Art', 'Material property', 'Font', 'T-shirt', 'Wood', 'Rectangle', 'Visual arts', 'Room']"
./data/posts/rheakapoor_1775885_3040012201648802542_34487_102\2023-02-17_07-08-36_UTC_4.jpg,rheakapoor,1775885,3040012201648802542,34487,102,"['Muscle', 'Fashion', 'Flash photography', 'Textile', 'Sleeve', 'Waist', 'Pink', 'Cool', 'Thigh', 'Black hair']"
./data/posts/rheakapoor_1775885_3040012201648802542_34487_102\2023-02-17_07-08-36_UTC_5.jpg,rheakapoor,1775885,3040012201648802542,34487,102,"['Clothing', 'Face', 'Watch', 'Dress shirt', 'Tartan', 'Beard', 'Flash photography', 'Sleeve', 'Orange', 'Yellow']"
./data/posts/rheakapoor_1775885_3040012201648802542_34487_102\2023-02-17_07-08-36_UTC_6.jpg,rheakapoor,1775885,3040012201648802542,34487,102,"['Smile', 'Theater curtain', 'Curtain', 'Flash photography', 'Performing arts', 'Entertainment', 'Fashion design', 'Event', 'Happy', 'Formal wear']"
./data/posts/rheakapoor_1775885_3040012201648802542_34487_102\2023-02-17_07-08-36_UTC_7.jpg,rheakapoor,1775885,3040012201648802542,34487,102,"['Smile', 'Vision care', 'Flash photography', 'Sunglasses', 'Interaction', 'Beard', 'Social group', 'Fun', 'Comfort', 'Hat']"
./data/posts/rheakapoor_1775885_3040012201648802542_34487_102\2023-02-17_07-08-36_UTC_8.jpg,rheakapoor,1775885,3040012201648802542,34487,102,"['Smile', 'Skin', 'Shorts', 'Textile', 'Flash photography', 'Temple', 'Happy', 'Thigh', 'Cool', 'Black hair']"
./data/posts/rheakapoor_1775885_3040012201648802542_34487_102\2023-02-17_07-08-36_UTC_9.jpg,rheakapoor,1775885,3040012201648802542,34487,102,"['Smile', 'Muscle', 'Human', 'Flash photography', 'Interaction', 'Comfort', 'Fun', 'Leisure', 'Thigh', 'Event']"
./data/posts/rheakapoor_1775885_3046148197884931282_20514_147\2023-02-25_18-19-44_UTC_1.jpg,rheakapoor,1775885,3046148197884931282,20514,147,"['Lip', 'Chin', 'Eyebrow', 'Eyelash', 'Neck', 'Sleeve', 'Flash photography', 'Gesture', 'Collar', 'Fashion design']"
./data/posts/rheakapoor_1775885_3046148197884931282_20514_147\2023-02-25_18-19-44_UTC_2.jpg,rheakapoor,1775885,3046148197884931282,20514,147,"['Skin', 'Lip', 'Hand', 'Eyelash', 'Neck', 'Flash photography', 'Makeover', 'Gesture', 'Sleeve', 'Lipstick']"
./data/posts/rheakapoor_1775885_3046148197884931282_20514_147\2023-02-25_18-19-44_UTC_3.jpg,rheakapoor,1775885,3046148197884931282,20514,147,"['Dress', 'Sleeve', 'Waist', 'Runway', 'Gown', 'Fashion design', 'Fashion model', 'Formal wear', 'Art', 'Haute couture']"
./data/posts/rheakapoor_1775885_3046148197884931282_20514_147\2023-02-25_18-19-44_UTC_4.jpg,rheakapoor,1775885,3046148197884931282,20514,147,"['Arm', 'Shoulder', 'Dress', 'One-piece garment', 'Wedding dress', 'Neck', 'Sleeve', 'Gown', 'Waist', 'Flash photography']"
./data/posts/rheakapoor_1775885_3053084086095691468_7242_106\2023-03-07_08-00-06_UTC.jpg,rheakapoor,1775885,3053084086095691468,7242,106,"['Nose', 'Skin', 'Lip', 'Eyebrow', 'Shoulder', 'Eyelash', 'Organ', 'Azure', 'Flash photography', 'Jaw']"
./data/posts/rheakapoor_1775885_3059679837936629551_10776_83\2023-03-16_10-24-41_UTC.jpg,rheakapoor,1775885,3059679837936629551,10776,83,"['Dog', 'Comfort', 'Dog breed', 'Carnivore', 'Television', 'Lap', 'Companion dog', 'Thigh', 'Home appliance', 'Fur']"
./data/posts/rheakapoor_1775885_3064184390199362519_3297_95\2023-03-22_15-34-25_UTC.jpg,rheakapoor,1775885,3064184390199362519,3297,95,"['Neck', 'Sleeve', 'Orange', 'Smile', 'Collar', 'Waist', 'Fashion design', 'Thigh', 'Pantsuit', 'Blazer']"
./data/posts/rheakapoor_1775885_3066027514907518335_25357_221\2023-03-25_04-36-23_UTC_1.jpg,rheakapoor,1775885,3066027514907518335,25357,221,"['Font', 'Material property', 'Art', 'Plant', 'Tree', 'Advertising', 'Graphics', 'Brand', 'Triangle', 'Graphic design']"
./data/posts/rheakapoor_1775885_3066027514907518335_25357_221\2023-03-25_04-36-23_UTC_2.jpg,rheakapoor,1775885,3066027514907518335,25357,221,"['Flower', 'Yellow', 'Petal', 'Creative arts', 'Flower Arranging', 'Plant', 'Artificial flower', 'Bouquet', 'Recipe', 'Pollinator']"
./data/posts/rheakapoor_1775885_3067113670923359478_8536_114\2023-03-26_16-34-23_UTC_1.jpg,rheakapoor,1775885,3067113670923359478,8536,114,"['Joint', 'Shoe', 'Leg', 'Fashion', 'Flash photography', 'Waist', 'Thigh', 'Entertainment', 'Knee', 'Black hair']"
./data/posts/rheakapoor_1775885_3067113670923359478_8536_114\2023-03-26_16-34-23_UTC_2.jpg,rheakapoor,1775885,3067113670923359478,8536,114,"['Shoe', 'Hairstyle', 'Arm', 'Leg', 'Flash photography', 'Fashion', 'Entertainment', 'Basic pump', 'Thigh', 'Waist']"
./data/posts/rheakapoor_1775885_3067576149570964687_3823_82\2023-03-27_07-53-15_UTC_1.jpg,rheakapoor,1775885,3067576149570964687,3823,82,"['Clothing', 'Hair', 'Footwear', 'Shoe', 'Hairstyle', 'Leg', 'Sleeve', 'Knee', 'Thigh', 'Flash photography']"
./data/posts/rheakapoor_1775885_3067576149570964687_3823_82\2023-03-27_07-53-15_UTC_2.jpg,rheakapoor,1775885,3067576149570964687,3823,82,"['Shoe', 'Flash photography', 'Thigh', 'Knee', 'Entertainment', 'Waist', 'Lipstick', 'Black hair', 'Fashion design', 'Fashion model']"
./data/posts/rheakapoor_1775885_3067576149570964687_3823_82\2023-03-27_07-53-15_UTC_3.jpg,rheakapoor,1775885,3067576149570964687,3823,82,"['Hair', 'Lip', 'Hairstyle', 'Flash photography', 'Textile', 'Sleeve', 'Fashion design', 'Cool', 'Black hair', 'Blazer']"
./data/posts/rheakapoor_1775885_3068302405883089877_7813_83\2023-03-28_07-56-11_UTC_1.jpg,rheakapoor,1775885,3068302405883089877,7813,83,"['Property', 'Decoration', 'Table', 'Tableware', 'Plant', 'Candle', 'Interior design', 'Tablecloth', 'Twig', 'Candle holder']"
./data/posts/rheakapoor_1775885_3068302405883089877_7813_83\2023-03-28_07-56-11_UTC_2.jpg,rheakapoor,1775885,3068302405883089877,7813,83,"['Mirror', 'Plant', 'Property', 'Building', 'Decoration', 'Textile', 'Flowerpot', 'Wood', 'Interior design', 'Floor']"
./data/posts/rheakapoor_1775885_3068302405883089877_7813_83\2023-03-28_07-56-11_UTC_3.jpg,rheakapoor,1775885,3068302405883089877,7813,83,"['Candle', 'Tableware', 'Light', 'Decoration', 'Drinkware', 'Table', 'Plant', 'Candle holder', 'Lighting', 'Interior design']"
./data/posts/rheakapoor_1775885_3068302405883089877_7813_83\2023-03-28_07-56-11_UTC_4.jpg,rheakapoor,1775885,3068302405883089877,7813,83,"['Table', 'Candle', 'Tableware', 'Plant', 'Furniture', 'Decoration', 'Dishware', 'Tablecloth', 'Interior design', 'Serveware']"
./data/posts/rheakapoor_1775885_3068302405883089877_7813_83\2023-03-28_07-56-11_UTC_5.jpg,rheakapoor,1775885,3068302405883089877,7813,83,"['Property', 'Furniture', 'Decoration', 'Table', 'Plant', 'Branch', 'Textile', 'Interior design', 'Window', 'Tableware']"
./data/posts/rohitsharma45_27275050_2966860902743579289_1829533_19884\2022-11-08_08-50-02_UTC_1.jpg,rohitsharma45,27275050,2966860902743579289,1829533,19884,"['Sky', 'Building', 'Daytime', 'Travel', 'Tree', 'Tower block', 'Eyewear', 'Leisure', 'Luggage and bags', 'Recreation']"
./data/posts/rohitsharma45_27275050_2966860902743579289_1829533_19884\2022-11-08_08-50-02_UTC_2.jpg,rohitsharma45,27275050,2966860902743579289,1829533,19884,"['Building', 'Sky', 'Skyscraper', 'Infrastructure', 'Tower block', 'Asphalt', 'Travel', 'Grass', 'Sidewalk', 'Morning']"
./data/posts/rohitsharma45_27275050_2966860902743579289_1829533_19884\2022-11-08_08-50-02_UTC_3.jpg,rohitsharma45,27275050,2966860902743579289,1829533,19884,"['Plant', 'Sky', 'Skyscraper', 'Building', 'Tree', 'Grass', 'Travel', 'Leisure', 'Happy', 'Waist']"
./data/posts/rohitsharma45_27275050_2966860902743579289_1829533_19884\2022-11-08_08-50-02_UTC_4.jpg,rohitsharma45,27275050,2966860902743579289,1829533,19884,"['Face', 'Glasses', 'Smile', 'Lip', 'Vision care', 'Hairstyle', 'Facial expression', 'Sunglasses', 'Beard', 'Eyewear']"
./data/posts/rohitsharma45_27275050_2972053753313735832_1785069_10696\2022-11-15_12-47-18_UTC.jpg,rohitsharma45,27275050,2972053753313735832,1785069,10696,"['Sports uniform', 'Glove', 'Jersey', 'Sports jersey', 'Sports gear', 'Gesture', 'Player', 'Sportswear', 'Ball game', 'Sports equipment']"
./data/posts/rohitsharma45_27275050_2973977603760785977_403310_1744\2022-11-18_04-29-39_UTC_1.jpg,rohitsharma45,27275050,2973977603760785977,403310,1744,"['Smile', 'White', 'Sleeve', 'Gesture', 'Font', 'Parallel', 'Publication', 'Happy', 'T-shirt', 'Illustration']"
./data/posts/rohitsharma45_27275050_2973977603760785977_403310_1744\2022-11-18_04-29-39_UTC_2.jpg,rohitsharma45,27275050,2973977603760785977,403310,1744,"['Smile', 'White', 'Product', 'Sleeve', 'Gesture', 'Font', 'Beard', 'Jersey', 'T-shirt', 'Happy']"
./data/posts/rohitsharma45_27275050_2973977603760785977_403310_1744\2022-11-18_04-29-39_UTC_3.jpg,rohitsharma45,27275050,2973977603760785977,403310,1744,"['White', 'Smile', 'Product', 'Human', 'Sleeve', 'Font', 'Gesture', 'Happy', 'T-shirt', 'Electric blue']"
./data/posts/rohitsharma45_27275050_2973977603760785977_403310_1744\2022-11-18_04-29-39_UTC_4.jpg,rohitsharma45,27275050,2973977603760785977,403310,1744,"['White', 'Product', 'Rectangle', 'Font', 'Line', 'Parallel', 'Electric blue', 'Slope', 'Graphics', 'Logo']"
./data/posts/rohitsharma45_27275050_2974791622548229332_2015380_15938\2022-11-19_07-26-57_UTC_1.jpg,rohitsharma45,27275050,2974791622548229332,2015380,15938,"['Shorts', 'Sports uniform', 'Leg', 'Hat', 'Sunglasses', 'Knee', 'Mammal', 'Thigh', 'Player', 'Jersey']"
./data/posts/rohitsharma45_27275050_2974791622548229332_2015380_15938\2022-11-19_07-26-57_UTC_2.jpg,rohitsharma45,27275050,2974791622548229332,2015380,15938,"['Footwear', 'Sky', 'Sports equipment', 'Playing sports', 'Shorts', 'Plant', 'Tree', 'Outdoor recreation', 'Player', 'Football']"
./data/posts/rohitsharma45_27275050_2974791622548229332_2015380_15938\2022-11-19_07-26-57_UTC_3.jpg,rohitsharma45,27275050,2974791622548229332,2015380,15938,"['Sky', 'Shorts', 'Shoe', 'Helmet', 'Sports equipment', 'Sports uniform', 'Knee', 'Sneakers', 'Thigh', 'Sportswear']"
./data/posts/rohitsharma45_27275050_2976463159568803620_180611_809\2022-11-21_14-48-00_UTC.jpg,rohitsharma45,27275050,2976463159568803620,180611,809,"['Sharing', 'Font', 'Rectangle', 'Happy', 'Illustration', 'Graphics', 'Advertising', 'Conversation', 'Art', 'Humour']"
./data/posts/rohitsharma45_27275050_2976960803026984676_1560512_6036\2022-11-22_07-16-44_UTC.jpg,rohitsharma45,27275050,2976960803026984676,1560512,6036,"['Hand', 'Hairstyle', 'Smile', 'Cap', 'Gesture', 'Table', 'Baseball cap', 'Chair', 'Happy', 'T-shirt']"
./data/posts/rohitsharma45_27275050_2978495156537413985_148424_517\2022-11-24_10-05-13_UTC.jpg,rohitsharma45,27275050,2978495156537413985,148424,517,"['Mobile phone', 'Telephony', 'Portable communications device', 'Communication Device', 'Mobile device', 'Gesture', 'Gadget', 'Font', 'Office equipment', 'Output device']"
./data/posts/rohitsharma45_27275050_2979263936836716823_1654308_12050\2022-11-25_11-32-39_UTC_1.jpg,rohitsharma45,27275050,2979263936836716823,1654308,12050,"['Helmet', 'Sports uniform', 'Sports gear', 'Football equipment', 'Player', 'Baseball equipment', 'Shorts', 'Thigh', 'Sports', 'Sports equipment']"
./data/posts/rohitsharma45_27275050_2979263936836716823_1654308_12050\2022-11-25_11-32-39_UTC_2.jpg,rohitsharma45,27275050,2979263936836716823,1654308,12050,"['Sports equipment', 'Soccer', 'Vertebrate', 'Shorts', 'Sports uniform', 'Football', 'Player', 'Football player', 'Ball', 'Grass']"
./data/posts/rohitsharma45_27275050_2979263936836716823_1654308_12050\2022-11-25_11-32-39_UTC_3.jpg,rohitsharma45,27275050,2979263936836716823,1654308,12050,"['Sports uniform', 'Sports equipment', 'Baseball bat', 'Sports gear', 'Helmet', 'Baseball equipment', 'Baseball protective gear', 'Baseball park', 'Baseball uniform', 'Baseball positions']"
./data/posts/rohitsharma45_27275050_2982124558800799103_952602_6813\2022-11-29_10-16-11_UTC.jpg,rohitsharma45,27275050,2982124558800799103,952602,6813,"['Sleeve', 'Gesture', 'Thumb', 'Beard', 'Event', 'Public speaking', 'Electric blue', 'Entertainment', 'Performing arts', 'Elbow']"
./data/posts/rohitsharma45_27275050_2984393001878593324_1149294_8367\2022-12-02_13-23-11_UTC_1.jpg,rohitsharma45,27275050,2984393001878593324,1149294,8367,"['Sports uniform', 'Baseball bat', 'Softball bat', 'Sports equipment', 'Batting glove', 'Sports gear', 'Baseball', 'Baseball park', 'Baseball equipment', 'Baseball player']"
./data/posts/rohitsharma45_27275050_2984393001878593324_1149294_8367\2022-12-02_13-23-11_UTC_2.jpg,rohitsharma45,27275050,2984393001878593324,1149294,8367,"['Sports equipment', 'White', 'Vertebrate', 'Human body', 'Ball', 'Standing', 'Mammal', 'Grass', 'Leisure', 'Player']"
./data/posts/rohitsharma45_27275050_2984393001878593324_1149294_8367\2022-12-02_13-23-11_UTC_3.jpg,rohitsharma45,27275050,2984393001878593324,1149294,8367,"['Sports uniform', 'Arm', 'Muscle', 'Sports gear', 'Beard', 'Green', 'Blue', 'Glove', 'Human body', 'Baseball protective gear']"
./data/posts/rohitsharma45_27275050_2984393001878593324_1149294_8367\2022-12-02_13-23-11_UTC_4.jpg,rohitsharma45,27275050,2984393001878593324,1149294,8367,"['Shorts', 'Shirt', 'Sports equipment', 'Gesture', 'Grass', 'Player', 'T-shirt', 'Leisure', 'Sneakers', 'Recreation']"
./data/posts/rohitsharma45_27275050_2990649885690335237_2104152_10051\2022-12-11_04-34-29_UTC.jpg,rohitsharma45,27275050,2990649885690335237,2104152,10051,"['Sports uniform', 'Sports jersey', 'Jersey', 'Smile', 'Sports equipment', 'Gesture', 'Player', 'Soccer', 'Ball game', 'Shorts']"
./data/posts/rohitsharma45_27275050_2992184074927404712_2010191_9578\2022-12-13_07-22-39_UTC_1.jpg,rohitsharma45,27275050,2992184074927404712,2010191,9578,"['Watch', 'Smile', 'Blue', 'Purple', 'Beard', 'Flash photography', 'Fashion', 'Happy', 'Gesture', 'Baseball cap']"
./data/posts/rohitsharma45_27275050_2992184074927404712_2010191_9578\2022-12-13_07-22-39_UTC_2.jpg,rohitsharma45,27275050,2992184074927404712,2010191,9578,"['Smile', 'Plant', 'Sleeve', 'Happy', 'Gesture', 'People in nature', 'T-shirt', 'Grass', 'Denim', 'Event']"
